AT5G63310.1,2,86,0.00151829,"| Symbols: NDPK2, NDPK1A, NDPK IA IA, NDPK IA, ATNDPK2 | nucleoside diphosphate kinase 2 | chr5:25372122-25373838 REVERSE LENGTH=231",3104751,2424522,1892029,752421,489410,1308437,1182823,317820,359036,777023,452257,0.38,0.19,0.02796,0.02206,
AT2G05380.1,2,51,0.001533606,| Symbols: GRP3S | glycine-rich protein 3 short isoform | chr2:1966851-1967820 FORWARD LENGTH=116,66248,75136,57288,3711,1434,1783,2852,130,312,4804,1896,0.04,0.03,0.00605,0.00477,
AT5G20890.1,2,52,0.001846788,| Symbols:  | TCP-1/cpn60 chaperonin family protein | chr5:7087020-7089906 REVERSE LENGTH=527,26812,91130,142437,6755,13947,4431,9092,13157,13627,14281,16717,0.1,0.17,0.14376,0.16295,
AT5G35630.1,2,118,0.00227901,"| Symbols: GS2, GLN2, ATGSL1 | glutamine synthetase 2 | chr5:13831220-13833239 FORWARD LENGTH=430",210058,488192,524897,115901,57564,112780,131365,60475,111006,105954,94908,0.26,0.23,0.08904,0.0851,SABP
AT1G56070.1,2,124,0.002349183,| Symbols: LOS1 | Ribosomal protein S5/Elongation factor G/III/V family protein | chr1:20968245-20971077 REVERSE LENGTH=843,224849,673851,923112,139077,116330,146648,151893,59121,106984,120517,113239,0.23,0.16,0.1485,0.1304,
AT2G05990.1,2,67,0.002391516,"| Symbols: MOD1, ENR1 | NAD(P)-binding Rossmann-fold superfamily protein | chr2:2322876-2324867 FORWARD LENGTH=390",398044,297712,340999,156104,114121,427729,255580,41775,60951,101276,74866,0.69,0.2,0.2297,0.00442,
AT2G21620.1,2,41,0.003041583,| Symbols: RD2 | Adenine nucleotide alpha hydrolases-like superfamily protein | chr2:9248749-9249986 FORWARD LENGTH=187,24276,67409,63695,7193,3870,12329,11017,7472,11782,16523,12035,0.17,0.23,0.086,0.09943,
AT2G44310.1,2,111,0.004674705,| Symbols:  | Calcium-binding EF-hand family protein | chr2:18309285-18309713 FORWARD LENGTH=142,380766,270061,249400,207008,153057,466096,269237,61051,86433,138633,87106,0.91,0.31,0.7561,0.02393,
AT5G64570.1,2,53,0.004768078,"| Symbols: XYL4, ATBXL4 | beta-D-xylosidase 4 | chr5:25810227-25813309 REVERSE LENGTH=784",23537,40383,46287,160274,92057,75009,258864,15155,26129,46125,35512,3.99,0.84,0.07641,0.55618,
AT1G10760.1,2,49,0.00529729,"| Symbols: SEX1, SOP1, SOP, GWD1, GWD | Pyruvate phosphate dikinase, PEP/pyruvate binding domain | chr1:3581210-3590043 REVERSE LENGTH=1399",16953,29562,36098,26410,24295,64986,50286,6652,5788,16995,9097,1.51,0.35,0.27651,0.06699,
AT1G23410.1,2,109,0.005614165,| Symbols:  | Ribosomal protein S27a / Ubiquitin family protein | chr1:8314940-8315410 FORWARD LENGTH=156,1621707,2369754,2816030,1285660,1172388,1399336,1333124,1036832,1102623,1558627,1173765,0.57,0.54,0.1055,0.08176,
AT3G01500.1,2,241,0.005959757,"| Symbols: CA1, ATBCA1, SABP3, ATSABP3 | carbonic anhydrase 1 | chr3:194853-196716 REVERSE LENGTH=270",54345,30065,38733,779714,317460,43585,1202410,689120,1248463,1162432,961667,14.27,24.74,0.1228,0.00424,
AT2G44790.1,2,96,0.006261046,| Symbols: UCC2 | uclacyanin 2 | chr2:18462182-18463232 REVERSE LENGTH=202,45437,62494,84414,58850,46636,18375,38225,107126,115122,150426,103270,0.63,1.86,0.16943,0.01875,
AT4G37910.1,2,59,0.006820304,| Symbols: mtHsc70-1 | mitochondrial heat shock protein 70-1 | chr4:17825368-17828099 REVERSE LENGTH=682,132764,98893,89836,47670,33923,70667,74034,32200,37703,55365,41349,0.53,0.39,0.03585,0.02548,
AT5G24490.1,2,54,0.007281255,"| Symbols:  | 30S ribosomal protein, putative | chr5:8365690-8367178 FORWARD LENGTH=308",7788,24576,14330,33338,38747,100631,119510,43377,116345,118545,105936,4.69,6.17,0.07434,0.01665,
AT4G22890.1;AT4G11960.1,2,114,0.00787735,| Symbols: PGR5-LIKE A | PGR5-LIKE A | chr4:12007157-12009175 FORWARD LENGTH=324,213208,193837,130465,385000,252529,686098,434073,179090,166498,235154,188934,2.45,1.07,0.0598,0.67668,
AT3G57410.1,2,112,0.007967724,"| Symbols: VLN3, ATVLN3 | villin 3 | chr3:21243615-21249809 REVERSE LENGTH=965",98037,225843,293346,112196,99441,137644,105387,256870,304174,374846,267635,0.55,1.46,0.24757,0.23308,
AT5G15450.1;AT1G74310.1,2,63,0.008574521,"| Symbols: APG6, CLPB3, CLPB-P | casein lytic proteinase B3 | chr5:5014399-5018255 REVERSE LENGTH=968",94947,137804,194683,253893,240853,406891,284596,165089,162719,206773,166302,2.08,1.23,0.02327,0.37764,
AT4G25210.1,2,75,0.016857931,| Symbols:  | DNA-binding storekeeper protein-related transcriptional regulator | chr4:12918446-12919552 FORWARD LENGTH=368,355867,283476,153207,8213,2720,6857,5345,1884,0,5005,0,0.02,0.01,0.04878,0.04738,
AT4G21280.1;AT4G21280.2,2,108,0.020913153,"| Symbols: PSBQ, PSBQA, PSBQ-1 | photosystem II subunit QA | chr4:11334446-11335587 FORWARD LENGTH=223",457463,289565,248617,178750,106296,204835,191394,162705,209525,179045,194941,0.51,0.56,0.11476,0.14763,
AT3G12580.1,2,274,0.021941083,"| Symbols: HSP70, ATHSP70 | heat shock protein 70 | chr3:3991487-3993689 REVERSE LENGTH=650",79080,73676,56373,88258,56258,114649,121346,19272,34895,65589,35010,1.36,0.56,0.19162,0.04838,
AT5G20230.1,2,204,0.028813622,"| Symbols: ATBCB, BCB, SAG14 | blue-copper-binding protein | chr5:6826626-6827408 FORWARD LENGTH=196",1479453,1344102,1496887,549418,470556,1137684,762520,847807,943834,1509664,933713,0.51,0.74,0.01347,0.08238,
AT5G51070.1,2,55,0.035806677,"| Symbols: ERD1, CLPD, SAG15 | Clp ATPase | chr5:20764479-20768481 FORWARD LENGTH=945",55206,43975,25047,47508,33114,93165,97449,70096,131065,153176,114307,1.64,2.83,0.21785,0.01606,
AT2G43560.1,2,40,0.036412893,| Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr2:18073995-18075385 REVERSE LENGTH=223,68606,36839,51856,21848,27907,49763,39149,55453,85188,108600,52840,0.66,1.44,0.1889,0.21266,
AT4G20860.1,2,58,0.038482793,| Symbols:  | FAD-binding Berberine family protein | chr4:11172726-11174318 FORWARD LENGTH=530,8338,7528,9901,25943,10026,62160,42489,12324,12585,20070,10833,4.09,1.62,0.09766,0.0766,
AT4G33010.1,2,82,0.039381769,"| Symbols: AtGLDP1, GLDP1 | glycine decarboxylase P-protein 1 | chr4:15926852-15931150 REVERSE LENGTH=1037",33563,70089,83605,129403,116245,97814,135856,49687,87719,83473,85689,1.92,1.23,0.03921,0.46818,
AT1G22400.1;AT1G22360.1,2,47,0.039864661,"| Symbols: UGT85A1, ATUGT85A1 | UDP-Glycosyltransferase superfamily protein | chr1:7903851-7906607 REVERSE LENGTH=489",0,651,949,1225,1843,493,131,8108,22823,13185,15869,1.73,28.12,0.44822,0.01757,
AT5G48180.1,2,75,0.044564255,| Symbols: NSP5 | nitrile specifier protein 5 | chr5:19541283-19542358 REVERSE LENGTH=326,111989,112832,141395,68661,52920,144337,121739,132879,195921,240826,181482,0.79,1.54,0.3466,0.05319,
AT5G14740.2;AT5G14740.1,2,253,0.053541221,"| Symbols: CA2, CA18, BETA CA2 | carbonic anhydrase 2 | chr5:4760536-4762382 FORWARD LENGTH=259",259375,151053,240426,266104,124827,66536,184711,283908,359091,370576,299166,0.74,1.51,0.34561,0.0552,
AT5G06290.1,2,367,0.060313445,"| Symbols: 2-Cys Prx B, 2CPB | 2-cysteine peroxiredoxin B | chr5:1919380-1921211 FORWARD LENGTH=273",204751,172810,83803,312468,354035,192079,482369,174197,317365,302467,292412,2.18,1.77,0.05203,0.06546,
AT4G23650.1,2,102,0.071133824,"| Symbols: CDPK6, CPK3 | calcium-dependent protein kinase 6 | chr4:12324967-12327415 REVERSE LENGTH=529",140850,164907,182549,228737,211963,627044,402006,151666,202120,294918,173724,2.26,1.26,0.12356,0.27608,
AT5G23120.1,2,120,0.090602264,"| Symbols: HCF136 | photosystem II stability/assembly factor, chloroplast (HCF136) | chr5:7778154-7780463 FORWARD LENGTH=403",62257,61524,98260,135309,59632,254862,144987,52536,60541,91379,59301,2.01,0.89,0.15949,0.61746,
AT3G63140.1,2,84,0.107127071,| Symbols: CSP41A | chloroplast stem-loop binding protein of  41 kDa | chr3:23327006-23328620 REVERSE LENGTH=406,115674,168855,487635,374065,176628,417294,480024,131997,141582,209596,116097,1.41,0.58,0.48583,0.4531,
AT2G24940.1,2,95,0.115589422,"| Symbols: AtMAPR2, MAPR2 | membrane-associated progesterone binding protein 2 | chr2:10609447-10609749 FORWARD LENGTH=100",525086,1030541,543824,511876,612688,298575,474351,638732,664481,895657,715934,0.68,1.04,0.30565,0.88154,
AT2G42590.1;AT2G42590.2,2,125,0.133523781,"| Symbols: GRF9, GF14 MU | general regulatory factor 9 | chr2:17732118-17733775 REVERSE LENGTH=263",21214,67147,37972,143604,147316,35346,52937,54186,125105,157734,116975,2.25,2.7,0.17724,0.04049,
AT5G38410.1,2,326,0.149953974,| Symbols:  | Ribulose bisphosphate carboxylase (small chain) family protein | chr5:15377501-15378306 REVERSE LENGTH=181,1452355,2030735,1381586,2557587,2987699,1332304,6024382,529683,1590411,1467767,1937897,1.99,0.85,0.2061,0.53985,
AT3G10060.1,2,97,0.160571233,| Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr3:3102291-3103801 FORWARD LENGTH=230,63195,32273,57239,58538,47547,165850,218916,73342,158377,158856,96366,2.41,2.39,0.18337,0.04046,
AT1G23740.1,2,107,0.626159176,"| Symbols:  | Oxidoreductase, zinc-binding dehydrogenase family protein | chr1:8398245-8399656 REVERSE LENGTH=386",112147,169438,70931,61737,64478,154978,262184,94834,89668,58950,89086,1.16,0.71,0.75459,0.35207,
AT4G30160.1,2,72,0.866345323,"| Symbols: VLN4, ATVLN4 | villin 4 | chr4:14754528-14759511 FORWARD LENGTH=974",58319,88776,72516,46603,35479,120912,104240,64644,88209,106542,64177,1.05,1.11,0.8822,0.59341,
AT1G20970.1,1,19,9.01E-12,"| Symbols:  | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane, vacuole; EXPRESSED IN: guard cell, cultured cell; BEST Arabidopsis thaliana protein match is: proton pump interactor 1 (TAI",42739,34502,17152,0,0,0,0,0,0,0,0,0,0,0.05292,0.05292,
AT3G19820.1,1,16,1.24E-08,"| Symbols: DWF1, DIM, EVE1, DIM1, CBB1 | cell elongation protein / DWARF1 / DIMINUTO (DIM) | chr3:6879835-6881616 REVERSE LENGTH=561",27905,73633,75555,1193,628,300,1945,0,0,0,0,0.02,0,0.06502,0.06308,
AT1G31812.1,1,78,2.89E-08,"| Symbols: ACBP6, ACBP | acyl-CoA-binding protein 6 | chr1:11411132-11412099 REVERSE LENGTH=92",4506,8887,8825,747139,725812,968365,1096501,649683,722195,1201740,718679,119.43,111.14,0.00225,0.0077,
AT2G07698.1,1,17,9.39E-08,"| Symbols:  | ATPase, F1 complex, alpha subunit protein | chr2:3361474-3364028 FORWARD LENGTH=777",334551,492332,579153,61402,62209,67411,75400,32224,28283,35756,35197,0.14,0.07,0.03006,0.02588,
AT4G09160.1,1,60,1.07E-07,| Symbols:  | SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein | chr4:5839761-5842158 FORWARD LENGTH=668,23221,18080,8606,136,63,65,46,34,26,19,16,0,0,0.06079,0.06043,
AT1G15690.1,1,27,1.47E-07,"| Symbols: AVP1, ATAVP3, AVP-3, AtVHP1;1 | Inorganic H pyrophosphatase family protein | chr1:5399115-5402185 FORWARD LENGTH=770",838639,975411,1296379,126489,85521,127047,96619,33871,33529,52434,45644,0.11,0.04,0.02019,0.01798,
AT1G64640.1,1,34,2.00E-07,"| Symbols: ENODL8, AtENODL8 | early nodulin-like protein 8 | chr1:24022482-24023151 REVERSE LENGTH=191",469883,370687,238528,46619,51582,55785,55003,11875,12694,18133,11305,0.15,0.04,0.04425,0.03542,
AT4G29060.1,1,77,2.79E-07,| Symbols: emb2726 | elongation factor Ts family protein | chr4:14317744-14321315 FORWARD LENGTH=953,1884333,1328748,771661,4331,2953,7915,4183,882,1313,1709,3629,0,0,0.05416,0.05394,
AT3G09630.1,1,59,4.97E-07,| Symbols:  | Ribosomal protein L4/L1 family | chr3:2953813-2955444 FORWARD LENGTH=406,62750,99225,130111,1267,884,1570,1510,6804,6924,14002,6833,0.01,0.09,0.0387,0.04388,
AT1G07140.1,1,62,7.44E-07,| Symbols: SIRANBP | Pleckstrin homology (PH) domain superfamily protein | chr1:2192360-2193688 REVERSE LENGTH=228,126330,94327,112639,37415,28932,64448,38198,2929,1797,4284,2124,0.38,0.03,0.00362,0.00709,
AT1G10840.1,1,56,8.51E-07,| Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3610299 REVERSE LENGTH=337,45862,90807,123719,1780,2259,911,1688,1373,1032,1734,1247,0.02,0.02,0.0636,0.06319,
AT1G21750.1,1,40,8.59E-07,"| Symbols: ATPDIL1-1, ATPDI5, PDI5, PDIL1-1 | PDI-like 1-1 | chr1:7645767-7648514 FORWARD LENGTH=501",3778,8075,5376,3124,3113,4170,3674,37926,46443,39365,33335,0.61,6.84,0.21485,0.0003,
AT5G17560.1,1,39,1.17E-06,| Symbols:  | BolA-like family protein | chr5:5788474-5789671 FORWARD LENGTH=177,9547,9947,8921,3212,5518,5391,4144,23985,26015,28160,27826,0.48,2.8,0.00089,0.00016,
AT3G12050.1,1,17,1.58E-06,| Symbols:  | Aha1 domain-containing protein | chr3:3839289-3841303 FORWARD LENGTH=360,366,374,286,37709,65853,14981,62510,27376,51598,65128,44646,132.3,137.92,0.03246,0.00943,
AT5G07340.1,1,21,1.63E-06,| Symbols:  | Calreticulin family protein | chr5:2317300-2319458 FORWARD LENGTH=532,38133,26530,16200,1398,1716,1101,632,143,358,214,292,0.04,0.01,0.05538,0.05193,
AT1G66970.1,1,19,1.63E-06,| Symbols: SVL2 | SHV3-like 2 | chr1:24992746-24996005 REVERSE LENGTH=763,436091,482463,405355,122109,89117,145951,133966,92498,69815,73907,73537,0.28,0.18,0.00083,0.00257,
AT3G10740.1,1,105,1.92E-06,"| Symbols: ASD1, ARAF1, ARAF, ATASD1 | alpha-L-arabinofuranosidase 1 | chr3:3361031-3364573 REVERSE LENGTH=678",3848,5213,4200,71436,54461,106679,91708,1973,3289,5888,2863,18.34,0.79,0.00674,0.37934,
AT1G15340.1,1,27,1.96E-06,| Symbols: MBD10 | methyl-CPG-binding domain 10 | chr1:5275895-5277474 REVERSE LENGTH=384,144745,98633,98554,3731,4029,9416,1936,1266,1394,1245,1395,0.04,0.01,0.01837,0.01814,
AT3G45300.1,1,53,2.06E-06,"| Symbols: IVD, ATIVD, IVDH | isovaleryl-CoA-dehydrogenase | chr3:16621659-16624848 REVERSE LENGTH=409",14997,20456,12961,238533,248830,99679,175623,404542,319829,311853,343856,11.81,21.38,0.01454,0.00051,
AT1G08360.1,1,19,2.30E-06,| Symbols:  | Ribosomal protein L1p/L10e family | chr1:2636231-2637694 FORWARD LENGTH=216,150365,262535,355602,12819,6800,15028,9588,15653,15432,17124,17906,0.04,0.06,0.05378,0.05617,
AT3G63490.1,1,45,2.37E-06,| Symbols:  | Ribosomal protein L1p/L10e family | chr3:23444269-23446020 FORWARD LENGTH=346,310620,446306,590212,57859,66069,85285,54317,35688,39548,48362,30229,0.15,0.09,0.04075,0.03629,
AT1G65900.1,1,42,3.13E-06,| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 306 Blast hits to 306 prote,108933,90759,60381,24280,11858,25655,23765,1795,2388,2852,1058,0.25,0.02,0.03828,0.02678,
AT4G23400.1,1,15,3.29E-06,"| Symbols: PIP1D, PIP1;5 | plasma membrane intrinsic protein 1;5 | chr4:12220792-12222155 FORWARD LENGTH=287",452282,941953,1220370,205010,197078,168861,188505,36606,34574,55474,37630,0.22,0.05,0.09333,0.06587,
AT1G72960.1,1,37,3.47E-06,| Symbols:  | Root hair defective 3 GTP-binding protein (RHD3) | chr1:27446263-27450862 FORWARD LENGTH=795,35957,117378,142016,1576,2262,2934,2766,1800,1939,1795,1974,0.02,0.02,0.09558,0.09472,
AT4G03240.1,1,28,4.02E-06,"| Symbols: ATFH, FH | frataxin homolog | chr4:1423685-1424758 REVERSE LENGTH=187",281,486,218,22052,19192,72096,44600,11554,16964,31466,21732,120.33,62.26,0.04962,0.01762,
AT1G43560.1,1,29,4.27E-06,"| Symbols: Aty2, ty2 | thioredoxin Y2 | chr1:16398359-16399828 REVERSE LENGTH=167",58192,75773,170874,23387,29534,30459,25809,360110,473239,473708,413981,0.27,4.23,0.16743,0.00154,
AT2G27720.1;AT2G27720.2,1,91,5.17E-06,| Symbols:  | 60S acidic ribosomal protein family | chr2:11818696-11819370 FORWARD LENGTH=115,1314,288,450,2423,2548,3436,5044,31503,50101,45939,45551,4.92,63.27,0.01439,0.00176,
AT1G13900.1,1,21,5.41E-06,| Symbols:  | Purple acid phosphatases superfamily protein | chr1:4753494-4755554 REVERSE LENGTH=656,98438,64278,77182,17223,8686,16250,17334,8710,9693,8719,9037,0.19,0.11,0.01905,0.01911,
AT4G26690.1,1,33,5.93E-06,"| Symbols: SHV3, MRH5, GPDL2 | PLC-like phosphodiesterase family protein | chr4:13456793-13459890 REVERSE LENGTH=759",536060,412981,248393,70218,63523,97629,94342,35246,38200,39517,44093,0.2,0.1,0.06098,0.04959,
AT3G25860.1,1,34,6.27E-06,"| Symbols: LTA2, PLE2 | 2-oxoacid dehydrogenases acyltransferase family protein | chr3:9460632-9462585 FORWARD LENGTH=480",146602,362456,339956,94,445,1095,320,5144,4690,2353,4443,0,0.01,0.05408,0.05538,
AT5G65020.1,1,31,6.96E-06,| Symbols: ANNAT2 | annexin 2 | chr5:25973915-25975554 FORWARD LENGTH=317,37853,104783,159646,1036,620,3042,1182,381,472,680,657,0.01,0.01,0.10611,0.10449,
AT4G33740.1,1,69,8.09E-06,| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G37820.1); Has 138210 Blast hits to 73191 proteins in 2959 species: Archae - 732; Bacteria - 18006; Metazoa - 48521; Fungi - 16820; Plants - 7078; Vi,59043,54212,44021,775,439,894,569,9,14,78,122,0.01,0,0.00721,0.00707,
AT1G08200.1,1,45,8.74E-06,| Symbols: AXS2 | UDP-D-apiose/UDP-D-xylose synthase 2 | chr1:2574259-2576609 REVERSE LENGTH=389,429753,501559,521120,137670,149550,247220,197245,77845,80764,105521,83402,0.38,0.18,0.00073,0.00339,
AT3G23160.1,1,23,8.98E-06,| Symbols:  | Protein of unknown function (DUF668) | chr3:8260059-8261654 REVERSE LENGTH=531,1464,152,51,286885,325180,254313,250746,157358,142387,160180,194297,502.73,294.41,0.00052,0.00065,
AT5G18170.1,1,30,9.68E-06,| Symbols: GDH1 | glutamate dehydrogenase 1 | chr5:6006172-6008248 FORWARD LENGTH=411,486382,530322,589880,186213,184317,337311,187072,64525,97485,82280,76896,0.42,0.15,0.00133,0.00298,
AT3G09840.1,1,51,1.07E-05,"| Symbols: CDC48, ATCDC48, CDC48A | cell division cycle 48 | chr3:3019494-3022832 FORWARD LENGTH=809",312543,436718,532780,26170,17985,61367,34270,12470,13619,23805,15713,0.08,0.04,0.02338,0.02308,
AT1G35680.1,1,49,1.10E-05,| Symbols:  | Ribosomal protein L21 | chr1:13208777-13210246 FORWARD LENGTH=220,608406,685253,930698,98471,68807,166995,115525,80043,65024,96995,77930,0.15,0.11,0.01935,0.02052,
AT2G36160.1,1,45,1.14E-05,| Symbols:  | Ribosomal protein S11 family protein | chr2:15169925-15171159 FORWARD LENGTH=150,698978,998941,1335689,20561,11234,39630,16403,13998,20277,36989,44827,0.02,0.03,0.03274,0.03315,
AT3G17210.1,1,33,1.15E-05,"| Symbols: ATHS1, HS1 | heat stable protein 1 | chr3:5882318-5882896 FORWARD LENGTH=109",7161,9987,5506,131886,159187,296749,339243,30862,54998,73053,53469,30.69,7.03,0.02159,0.01229,
AT5G05740.1,1,25,1.20E-05,"| Symbols: ATEGY2, EGY2 | ethylene-dependent gravitropism-deficient and yellow-green-like 2 | chr5:1724023-1726859 REVERSE LENGTH=556",253166,175647,100801,12834,5304,11945,4446,2576,2548,4320,5149,0.05,0.02,0.06194,0.05902,
AT3G51260.1,1,23,1.22E-05,| Symbols: PAD1 | 20S proteasome  alpha subunit PAD1 | chr3:19031086-19032746 FORWARD LENGTH=250,145970,189129,180185,52457,36051,53744,55223,31126,30072,45827,28068,0.29,0.2,0.00634,0.00526,
AT5G25090.1,1,20,1.30E-05,"| Symbols: ENODL13, AtENODL13 | early nodulin-like protein 13 | chr5:8647117-8647755 REVERSE LENGTH=186",113311,122062,121847,32294,20923,36037,35414,36717,30921,28417,26412,0.26,0.26,0.00001,0.00001,
AT5G53480.1,1,24,1.45E-05,| Symbols:  | ARM repeat superfamily protein | chr5:21714016-21716709 FORWARD LENGTH=870,25174,59605,75124,5059,2282,7242,4013,580,596,678,1459,0.09,0.02,0.0803,0.07079,
AT1G70310.1,1,84,1.45E-05,| Symbols: SPDS2 | spermidine synthase 2 | chr1:26485497-26487352 REVERSE LENGTH=340,400788,193204,151072,52534,32550,69587,61744,15421,13917,12821,10638,0.22,0.05,0.12672,0.09292,
AT1G62750.1,1,38,1.46E-05,"| Symbols: ATSCO1, ATSCO1/CPEF-G, SCO1 | Translation elongation factor EFG/EF2 protein | chr1:23233622-23236321 REVERSE LENGTH=783",176769,385756,436799,39309,20168,38374,68881,5569,10135,10083,8576,0.13,0.03,0.06489,0.05514,
AT3G28940.1,1,22,1.63E-05,| Symbols:  | AIG2-like (avirulence induced gene) family protein | chr3:10968324-10969311 REVERSE LENGTH=169,1540,2043,1655,3772,4268,10210,8730,21692,27278,25874,23468,3.86,14.08,0.05204,0.0003,
AT2G04690.1,1,54,1.68E-05,| Symbols:  | Pyridoxamine 5'-phosphate oxidase family protein | chr2:1644628-1646179 FORWARD LENGTH=210,22479,34661,25966,173926,135576,221700,199812,11768,20242,31862,22503,6.6,0.78,0.00286,0.31695,
AT1G28660.1,1,24,1.73E-05,| Symbols:  | GDSL-like Lipase/Acylhydrolase superfamily protein | chr1:10071856-10073371 REVERSE LENGTH=383,25684,18558,13602,1371,451,2417,1402,355,421,466,476,0.07,0.02,0.03494,0.0329,
AT3G16460.1,1,18,1.75E-05,| Symbols:  | Mannose-binding lectin superfamily protein | chr3:5593029-5595522 FORWARD LENGTH=705,96521,124672,127582,48656,24712,76083,45475,2985,4052,8119,2418,0.42,0.04,0.00578,0.00699,
AT1G78370.1,1,23,1.76E-05,"| Symbols: ATGSTU20, GSTU20 | glutathione S-transferase TAU 20 | chr1:29484428-29485204 REVERSE LENGTH=217",279838,463311,381896,47147,46220,137543,117688,5838,5991,14772,10106,0.23,0.02,0.01851,0.02027,
AT4G35100.1,1,25,1.87E-05,"| Symbols: PIP3, PIP3A, PIP2;7, SIMIP | plasma membrane intrinsic protein 3 | chr4:16708672-16709958 FORWARD LENGTH=280",331778,669160,944869,73638,52927,26093,53746,30744,24432,28223,34278,0.08,0.05,0.07757,0.07308,
AT2G07560.1,1,54,1.94E-05,"| Symbols: AHA6, HA6 | H(+)-ATPase 6 | chr2:3170394-3173952 REVERSE LENGTH=949",90397,78948,123346,3,0,0,5,0,0,0,42,0,0,0.0181,0.01811,
AT3G47470.1,1,52,1.99E-05,"| Symbols: LHCA4, CAB4 | light-harvesting chlorophyll-protein complex I subunit A4 | chr3:17493622-17494773 REVERSE LENGTH=251",533203,505087,416722,145819,72374,65580,76152,94695,66267,75724,77612,0.19,0.16,0.0018,0.00619,
AT5G55220.1,1,39,2.00E-05,| Symbols:  | trigger factor type chaperone family protein | chr5:22397677-22400678 FORWARD LENGTH=547,338177,296679,250266,150949,118770,286655,255117,38699,32984,43848,34648,0.69,0.13,0.11416,0.0091,
AT4G05180.1,1,59,2.17E-05,"| Symbols: PSBQ, PSBQ-2, PSII-Q | photosystem II subunit Q-2 | chr4:2672093-2673170 REVERSE LENGTH=230",378445,411262,462235,37088,18358,67150,54878,24151,28946,29035,30625,0.11,0.07,0.00118,0.00381,
AT2G43030.1,1,44,2.20E-05,| Symbols:  | Ribosomal protein L3 family protein | chr2:17894898-17895713 FORWARD LENGTH=271,491657,482463,408905,47644,21797,47487,44384,112581,79270,49389,67166,0.09,0.17,0.00254,0.00091,
AT1G15820.1,1,95,2.23E-05,"| Symbols: LHCB6, CP24 | light harvesting complex photosystem II subunit 6 | chr1:5446685-5447676 REVERSE LENGTH=258",640013,840871,546158,120763,62639,52552,69382,16085,13879,41179,36606,0.11,0.04,0.01794,0.01698,
AT4G25630.1,1,30,2.36E-05,"| Symbols: FIB2, ATFIB2 | fibrillarin 2 | chr4:13074239-13076205 FORWARD LENGTH=320",29239,105086,184578,2133,1173,1314,3330,929,560,1290,492,0.02,0.01,0.14552,0.14298,
AT5G11150.1,1,23,2.50E-05,"| Symbols: ATVAMP713, VAMP713 | vesicle-associated membrane protein 713 | chr5:3546625-3547844 REVERSE LENGTH=221",4,62,20,256,270,108,173,4919,6231,5638,5290,7.08,193.49,0.01327,0.00027,
AT1G35620.1,1,18,2.76E-05,"| Symbols: ATPDIL5-2, ATPDI8, PDI8, PDIL5-2 | PDI-like 5-2 | chr1:13156504-13158280 FORWARD LENGTH=440",15359,42998,65270,553,524,982,1064,49,115,417,233,0.02,0,0.10734,0.1048,
AT3G09680.1,1,29,2.96E-05,| Symbols:  | Ribosomal protein S12/S23 family protein | chr3:2969197-2970291 REVERSE LENGTH=142,148074,364193,481408,16314,8115,25362,17402,4421,4614,12600,6001,0.05,0.02,0.08419,0.07985,
AT4G20840.1,1,41,3.06E-05,| Symbols:  | FAD-binding Berberine family protein | chr4:11157916-11159535 FORWARD LENGTH=539,4667,5915,6237,110638,81238,60105,104807,3617,7838,14669,4628,15.91,1.37,0.00545,0.46892,
AT4G18480.1,1,26,3.08E-05,"| Symbols: CHLI1, CH42, CH-42, CHL11, CHLI-1 | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr4:10201897-10203361 REVERSE LENGTH=424",8896,19806,32894,1702,1005,805,1384,287,96,450,316,0.06,0.01,0.10836,0.10008,
AT5G02870.1,1,60,3.10E-05,| Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=407,183601,221283,331592,11777,4331,17127,9316,13527,12889,27734,17660,0.04,0.07,0.03354,0.03536,
AT1G45201.1,1,50,3.21E-05,"| Symbols: ATTLL1, TLL1 | triacylglycerol lipase-like 1 | chr1:17123889-17128462 FORWARD LENGTH=479",315242,792018,1313229,39981,20566,35159,24966,10216,2488,13025,8481,0.04,0.01,0.11448,0.10935,
AT2G37130.1,1,80,3.25E-05,| Symbols:  | Peroxidase superfamily protein | chr2:15598225-15600004 REVERSE LENGTH=327,104371,102035,72104,104856,55581,109290,124090,9884,10813,19784,15261,1.06,0.15,0.76955,0.01362,
AT4G17520.1,1,40,3.34E-05,| Symbols:  | Hyaluronan / mRNA binding family | chr4:9771496-9773313 FORWARD LENGTH=360,45578,32138,25376,966,121,429,606,287,49,206,199,0.02,0.01,0.02935,0.02887,
